index,Name,Time,Store,Comment
126635,Kina,2/20/22,Walmart,walmart need large bag thing like paper towel toilet paper
126636,Kina,2/20/22,Walmart,year ago store use different color tape cashier put large item
126637,Kina,2/20/22,Walmart,tired feel like criminal door
126638,Kina,2/20/22,Walmart,no long shop super center
126639,Kina,2/20/22,Walmart,buy large item clothe somewhere else
126640,Kina,2/20/22,Walmart,haven buy dog food walmart year reason
126641,Kina,2/20/22,Walmart,lose business word mouth great thing
126643,Carole Durfee,2/20/22,Walmart,never many problem online order walmart life two time order just recently two time say item take hour later find didn one substitute something didn even want get ridiculous
126644,Alfred Maraman,2/20/22,Walmart,hate check walmart
126645,Alfred Maraman,2/20/22,Walmart,cash register open rest self service get check leave
126646,Alfred Maraman,2/20/22,Walmart,make fall like thief
126647,Alfred Maraman,2/20/22,Walmart,people st
126648,Alfred Maraman,2/20/22,Walmart,self service check away job happen make sure customer good experience store
126649,Alfred Maraman,2/20/22,Walmart,much rather shop amazon no hassle
168534,Glenn,2/21/20,Walmart,shop walmart year
168535,Glenn,2/21/20,Walmart,grow wear see favorite br
168536,Glenn,2/21/20,Walmart,replace br
168537,Glenn,2/21/20,Walmart,call great value
168538,Glenn,2/21/20,Walmart,indeed try great value br
168539,Glenn,2/21/20,Walmart,find not equal br
168540,Glenn,2/21/20,Walmart,replace
168541,Glenn,2/21/20,Walmart,make two shopping list
168542,Glenn,2/21/20,Walmart,one walmart one local market
168543,Glenn,2/21/20,Walmart,problem take one list home first go back fill list
168544,Glenn,2/21/20,Walmart,suspect soon stop go walmart completely
151028,Htesad Hvdss,2/21/21,Walmart,not like walmart general
151029,Htesad Hvdss,2/21/21,Walmart,use big walmart shopper
151030,Htesad Hvdss,2/21/21,Walmart,start hire people no ethic stop go
151031,Htesad Hvdss,2/21/21,Walmart,many bad experiance shop thier store
151033,Htesad Hvdss,2/21/21,Walmart,end day get pay cheap item mean bad service
151034,Htesad Hvdss,2/21/21,Walmart,work hr customer service
126622,Dominic Giuliani,2/21/22,Walmart,cheap chair
126623,Dominic Giuliani,2/21/22,Walmart,break jump
126625,Eduardo Jose Torcello,2/21/22,Walmart,buy herbo battery damage six month later die apart wash
126626,Eduardo Jose Torcello,2/21/22,Walmart,compensation not even ask information incident
126627,Eduardo Jose Torcello,2/21/22,Walmart,little research several people complain maker also say battery last just month
126629,Eduardo Jose Torcello,2/21/22,Walmart,walmart not take action keep sell faulty battery customer
126630,Eduardo Jose Torcello,2/21/22,Walmart,responsible company would inquire customer fact audit stock corroborate fraud part provider
126631,Eduardo Jose Torcello,2/21/22,Walmart,experience section
126632,Eduardo Jose Torcello,2/21/22,Walmart,not accept ticket six month old
126633,Eduardo Jose Torcello,2/21/22,Walmart,battery last least year
126634,Eduardo Jose Torcello,2/21/22,Walmart,would know customer not scamme
168515,Patrick Osborne,2/22/20,Walmart,deceptive advertising
168516,Patrick Osborne,2/22/20,Walmart,screenshot walmart site show get promo
168517,Patrick Osborne,2/22/20,Walmart,chat walmart support right order confirm promo walmart refuse honor promo
168518,Patrick Osborne,2/22/20,Walmart,option isn option return phone day
168519,Patrick Osborne,2/22/20,Walmart,phone installment plan already charge applecare add phone walmart refuse deal
168520,Patrick Osborne,2/22/20,Walmart,glad company think doesn need business use spend week wife spend month online clothe foster baby
168521,Patrick Osborne,2/22/20,Walmart,walmart walk away yr refuse promo say get
168522,Patrick Osborne,2/22/20,Walmart,glad live area competition choice use company ethical lawful dealing
168523,donnie wann,2/22/20,Walmart,order item website say would available pickup evening
168524,donnie wann,2/22/20,Walmart,come go message delay
168525,donnie wann,2/22/20,Walmart,day come go no word product
168526,donnie wann,2/22/20,Walmart,cancel order remove credit card
168527,donnie wann,2/22/20,Walmart,couple day later finally message say charge card
168528,donnie wann,2/22/20,Walmart,reverse charge not go pick item put back stock never get message say ready never order anything website
168529,donnie wann,2/22/20,Walmart,terrible customer service
168530,B.K. signs Bk. signs,2/22/20,Walmart,use walmart web site purchase smart watch kid watch junk not work not advertise
168531,B.K. signs Bk. signs,2/22/20,Walmart,return full refund not recive full refund
168532,B.K. signs Bk. signs,2/22/20,Walmart,walmart not resolve disput vendor nothing
168533,B.K. signs Bk. signs,2/22/20,Walmart,warning buy risk walmart not intervene solve problem vendor site
168926,Rick Stewart,2/22/20,Walmart,january purchase grocery grab couple gift card fill
168927,Rick Stewart,2/22/20,Walmart,get home realize forget fill gift card drive back walmart get fill
168928,Rick Stewart,2/22/20,Walmart,walk store gift card
168929,Rick Stewart,2/22/20,Walmart,ask self service attendee please fill card
168930,Rick Stewart,2/22/20,Walmart,look perterbe question bring gift card store
168931,Rick Stewart,2/22/20,Walmart,playfully explained usually grab thous
168932,Rick Stewart,2/22/20,Walmart,empty gift card fill em later
168933,Rick Stewart,2/22/20,Walmart,well apparently not pleased type humor
168934,Rick Stewart,2/22/20,Walmart,fill card ne tell daugbter would pick couple grocery item forget
168935,Rick Stewart,2/22/20,Walmart,well walk grocery aisle lady store manager along ither people approach begin question bring empty gift card tell cashier bring thous
168937,Rick Stewart,2/22/20,Walmart,explain goofy
168938,Rick Stewart,2/22/20,Walmart,say not allow go call police
168939,Rick Stewart,2/22/20,Walmart,argue right threaten call police
168940,Rick Stewart,2/22/20,Walmart,great embarrassment walk
168941,Rick Stewart,2/22/20,Walmart,harassment walmart style
129261,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
129262,Richard Blanchard,2/22/22,Walmart,back one way another
129263,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
129264,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
129265,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
129266,Richard Blanchard,2/22/22,Walmart,think time take action part pay
129267,Richard Blanchard,2/22/22,Walmart,time go medium
129269,Richard Blanchard,2/22/22,Walmart,course blame covid
129270,Richard Blanchard,2/22/22,Walmart,of course not fault
129271,Richard Blanchard,2/22/22,Walmart,not blame pay employes
129273,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
129274,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
129439,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
129440,Richard Blanchard,2/22/22,Walmart,back one way another
129441,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
129442,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
129443,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
129444,Richard Blanchard,2/22/22,Walmart,think time take action part pay
129445,Richard Blanchard,2/22/22,Walmart,time go medium
129447,Richard Blanchard,2/22/22,Walmart,course blame covid
129448,Richard Blanchard,2/22/22,Walmart,of course not fault
129449,Richard Blanchard,2/22/22,Walmart,not blame pay employes
129451,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
129452,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
129617,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
129618,Richard Blanchard,2/22/22,Walmart,back one way another
129619,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
129620,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
129621,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
129622,Richard Blanchard,2/22/22,Walmart,think time take action part pay
129623,Richard Blanchard,2/22/22,Walmart,time go medium
129625,Richard Blanchard,2/22/22,Walmart,course blame covid
129626,Richard Blanchard,2/22/22,Walmart,of course not fault
129627,Richard Blanchard,2/22/22,Walmart,not blame pay employes
129629,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
129630,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
129795,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
129796,Richard Blanchard,2/22/22,Walmart,back one way another
129797,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
129798,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
129799,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
129800,Richard Blanchard,2/22/22,Walmart,think time take action part pay
129801,Richard Blanchard,2/22/22,Walmart,time go medium
129803,Richard Blanchard,2/22/22,Walmart,course blame covid
129804,Richard Blanchard,2/22/22,Walmart,of course not fault
129805,Richard Blanchard,2/22/22,Walmart,not blame pay employes
129807,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
129808,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
129973,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
129974,Richard Blanchard,2/22/22,Walmart,back one way another
129975,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
129976,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
129977,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
129978,Richard Blanchard,2/22/22,Walmart,think time take action part pay
129979,Richard Blanchard,2/22/22,Walmart,time go medium
129981,Richard Blanchard,2/22/22,Walmart,course blame covid
129982,Richard Blanchard,2/22/22,Walmart,of course not fault
129983,Richard Blanchard,2/22/22,Walmart,not blame pay employes
129985,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
129986,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
130151,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
130152,Richard Blanchard,2/22/22,Walmart,back one way another
130153,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
130154,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
130155,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
130156,Richard Blanchard,2/22/22,Walmart,think time take action part pay
130157,Richard Blanchard,2/22/22,Walmart,time go medium
130159,Richard Blanchard,2/22/22,Walmart,course blame covid
130160,Richard Blanchard,2/22/22,Walmart,of course not fault
130161,Richard Blanchard,2/22/22,Walmart,not blame pay employes
130163,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
130164,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
130329,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
130330,Richard Blanchard,2/22/22,Walmart,back one way another
130331,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
130332,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
130333,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
130334,Richard Blanchard,2/22/22,Walmart,think time take action part pay
130335,Richard Blanchard,2/22/22,Walmart,time go medium
130337,Richard Blanchard,2/22/22,Walmart,course blame covid
130338,Richard Blanchard,2/22/22,Walmart,of course not fault
130339,Richard Blanchard,2/22/22,Walmart,not blame pay employes
130341,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
130342,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
130507,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
130508,Richard Blanchard,2/22/22,Walmart,back one way another
130509,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
130510,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
130511,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
130512,Richard Blanchard,2/22/22,Walmart,think time take action part pay
130513,Richard Blanchard,2/22/22,Walmart,time go medium
130515,Richard Blanchard,2/22/22,Walmart,course blame covid
130516,Richard Blanchard,2/22/22,Walmart,of course not fault
130517,Richard Blanchard,2/22/22,Walmart,not blame pay employes
130519,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
130520,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
130685,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
130686,Richard Blanchard,2/22/22,Walmart,back one way another
130687,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
130688,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
130689,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
130690,Richard Blanchard,2/22/22,Walmart,think time take action part pay
130691,Richard Blanchard,2/22/22,Walmart,time go medium
130693,Richard Blanchard,2/22/22,Walmart,course blame covid
130694,Richard Blanchard,2/22/22,Walmart,of course not fault
130695,Richard Blanchard,2/22/22,Walmart,not blame pay employes
130697,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
130698,Richard Blanchard,2/22/22,Walmart,want big fat pay check fu everybody else richard blanchard
130863,Richard Blanchard,2/22/22,Walmart,not fool wall mart get
130864,Richard Blanchard,2/22/22,Walmart,back one way another
130865,Richard Blanchard,2/22/22,Walmart,male think everybody money give nothing return
130866,Richard Blanchard,2/22/22,Walmart,money tie bulls nothing return
130867,Richard Blanchard,2/22/22,Walmart,feb still no word refund delivery
130868,Richard Blanchard,2/22/22,Walmart,think time take action part pay
130869,Richard Blanchard,2/22/22,Walmart,time go medium
130871,Richard Blanchard,2/22/22,Walmart,course blame covid
130872,Richard Blanchard,2/22/22,Walmart,of course not fault
130873,Richard Blanchard,2/22/22,Walmart,not blame pay employes
130875,Richard Blanchard,2/22/22,Walmart,management get fuc ass realize problem
