level_0,index,Name,Time,Store,Comment
7061,172168,Tyler Forest,21/11/2019,Walmart,two employee store valley station quite rude try ask sell pillsbury sugar cookies name bobby sue tiffany simply ask sell retort sassy not know maybe check online
7062,172169,Tyler Forest,21/11/2019,Walmart,not know wprl favor not go valley station walmart many rude emoloyee
7063,172170,Desiree Bryan,21/11/2019,Walmart,awesome love save money shop online walmart online tell everyone use
7064,172171,Verna Olson,21/11/2019,Walmart,spend alot money people not send item commit fraud
7065,172172,Heath Adler,21/11/2019,Walmart,order suppose take day get
7066,172173,Heath Adler,21/11/2019,Walmart,nope no order store
7067,172174,Heath Adler,21/11/2019,Walmart,get email state problem
7068,172177,Heath Adler,21/11/2019,Walmart,no info
7069,172178,Heath Adler,21/11/2019,Walmart,get customer service put hold chat
7070,172181,Heath Adler,21/11/2019,Walmart,just tell miss information try back tomorrow
7071,172182,Heath Adler,21/11/2019,Walmart,save time money go amazon
7072,172314,Trendy,21/11/2019,Walmart,jury guy
7073,172315,Trendy,21/11/2019,Walmart,delivery one arrive time arrive damaged unusable
7074,172316,Trendy,21/11/2019,Walmart,still leave house leave send back
7075,172317,Jonathan Bennett,21/11/2019,Walmart,waste time order walmart
7076,172318,Jonathan Bennett,21/11/2019,Walmart,com
7077,172319,Jonathan Bennett,21/11/2019,Walmart,order time tv
7078,172320,Jonathan Bennett,21/11/2019,Walmart,suppose arrive tomorrow send cancellation notice last night pm first order
7079,172321,Jonathan Bennett,21/11/2019,Walmart,thank walmart
7080,172323,Jonathan Bennett,21/11/2019,Walmart,take day cancel
7081,172324,Jonathan Bennett,21/11/2019,Walmart,tell payment processing problem already speak loser bank chase make sure charge go
7082,172327,Jonathan Bennett,21/11/2019,Walmart,nope not wal mart
7083,172328,Jonathan Bennett,21/11/2019,Walmart,com
7084,172329,Jonathan Bennett,21/11/2019,Walmart,place order confirm card chase loser bank
7085,172330,Jonathan Bennett,21/11/2019,Walmart,charge would go chase send fraud notice email follow first order
7086,172331,Jonathan Bennett,21/11/2019,Walmart,walmart chase give
7087,172332,Jonathan Bennett,21/11/2019,Walmart,win use chase credit anymore
7088,172333,Jonathan Bennett,21/11/2019,Walmart,wal mart bad
7089,172334,Jonathan Bennett,21/11/2019,Walmart,perfect credit joke
7090,172335,Jonathan Bennett,21/11/2019,Walmart,chase every time leave town cut credit card
7091,172336,Jonathan Bennett,21/11/2019,Walmart,wal mart even speak customer service just get tired waste time incompetent wal mart win process order horrible non existent customer service philippine
7092,172337,Jonathan Bennett,21/11/2019,Walmart,useless
7093,172338,Jonathan Bennett,21/11/2019,Walmart,would just use another card
7094,172339,Jonathan Bennett,21/11/2019,Walmart,make almost impossible log order
7095,172340,Jonathan Bennett,21/11/2019,Walmart,never mind wal mart amazon just get sale website payment processing least bit competent customer service
7096,172341,Jonathan Bennett,21/11/2019,Walmart,alas neither worth waste time experience
7097,172342,Jonathan Bennett,21/11/2019,Walmart,show wal mart arkansa
7098,172344,Jewel,21/11/2019,Walmart,great place great people reconsider diffused fragrance
7099,172345,Jewel,21/11/2019,Walmart,chemical make fragrance
7100,172346,Jewel,21/11/2019,Walmart,bad people bad pet
7101,172347,Jewel,21/11/2019,Walmart,inhale chemical clothe product unacceptable
7102,172348,Jewel,21/11/2019,Walmart,see pub med article indoor air quality scented product emit bouquet voc
7103,172349,Jewel,21/11/2019,Walmart,fragrance product risk people profit
7104,172350,Tyler Forest,21/11/2019,Walmart,two employee store valley station quite rude try ask sell pillsbury sugar cookies name bobby sue tiffany simply ask sell retort sassy not know maybe check online
7105,172351,Tyler Forest,21/11/2019,Walmart,not know wprl favor not go valley station walmart many rude emoloyee
7106,172352,Desiree Bryan,21/11/2019,Walmart,awesome love save money shop online walmart online tell everyone use
7107,172353,Verna Olson,21/11/2019,Walmart,spend alot money people not send item commit fraud
7108,172354,Heath Adler,21/11/2019,Walmart,order suppose take day get
7109,172355,Heath Adler,21/11/2019,Walmart,nope no order store
7110,172356,Heath Adler,21/11/2019,Walmart,get email state problem
7111,172359,Heath Adler,21/11/2019,Walmart,no info
7112,172360,Heath Adler,21/11/2019,Walmart,get customer service put hold chat
7113,172363,Heath Adler,21/11/2019,Walmart,just tell miss information try back tomorrow
7114,172364,Heath Adler,21/11/2019,Walmart,save time money go amazon
7115,172496,Trendy,21/11/2019,Walmart,jury guy
7116,172497,Trendy,21/11/2019,Walmart,delivery one arrive time arrive damaged unusable
7117,172498,Trendy,21/11/2019,Walmart,still leave house leave send back
7118,172499,Jonathan Bennett,21/11/2019,Walmart,waste time order walmart
7119,172500,Jonathan Bennett,21/11/2019,Walmart,com
7120,172501,Jonathan Bennett,21/11/2019,Walmart,order time tv
7121,172502,Jonathan Bennett,21/11/2019,Walmart,suppose arrive tomorrow send cancellation notice last night pm first order
7122,172503,Jonathan Bennett,21/11/2019,Walmart,thank walmart
7123,172505,Jonathan Bennett,21/11/2019,Walmart,take day cancel
7124,172506,Jonathan Bennett,21/11/2019,Walmart,tell payment processing problem already speak loser bank chase make sure charge go
7125,172509,Jonathan Bennett,21/11/2019,Walmart,nope not wal mart
7126,172510,Jonathan Bennett,21/11/2019,Walmart,com
7127,172511,Jonathan Bennett,21/11/2019,Walmart,place order confirm card chase loser bank
7128,172512,Jonathan Bennett,21/11/2019,Walmart,charge would go chase send fraud notice email follow first order
7129,172513,Jonathan Bennett,21/11/2019,Walmart,walmart chase give
7130,172514,Jonathan Bennett,21/11/2019,Walmart,win use chase credit anymore
7131,172515,Jonathan Bennett,21/11/2019,Walmart,wal mart bad
7132,172516,Jonathan Bennett,21/11/2019,Walmart,perfect credit joke
7133,172517,Jonathan Bennett,21/11/2019,Walmart,chase every time leave town cut credit card
7134,172518,Jonathan Bennett,21/11/2019,Walmart,wal mart even speak customer service just get tired waste time incompetent wal mart win process order horrible non existent customer service philippine
7135,172519,Jonathan Bennett,21/11/2019,Walmart,useless
7136,172520,Jonathan Bennett,21/11/2019,Walmart,would just use another card
7137,172521,Jonathan Bennett,21/11/2019,Walmart,make almost impossible log order
7138,172522,Jonathan Bennett,21/11/2019,Walmart,never mind wal mart amazon just get sale website payment processing least bit competent customer service
7139,172523,Jonathan Bennett,21/11/2019,Walmart,alas neither worth waste time experience
7140,172524,Jonathan Bennett,21/11/2019,Walmart,show wal mart arkansa
7141,172526,Jewel,21/11/2019,Walmart,great place great people reconsider diffused fragrance
7142,172527,Jewel,21/11/2019,Walmart,chemical make fragrance
7143,172528,Jewel,21/11/2019,Walmart,bad people bad pet
7144,172529,Jewel,21/11/2019,Walmart,inhale chemical clothe product unacceptable
7145,172530,Jewel,21/11/2019,Walmart,see pub med article indoor air quality scented product emit bouquet voc
7146,172531,Jewel,21/11/2019,Walmart,fragrance product risk people profit
7147,172532,Tyler Forest,21/11/2019,Walmart,two employee store valley station quite rude try ask sell pillsbury sugar cookies name bobby sue tiffany simply ask sell retort sassy not know maybe check online
7148,172533,Tyler Forest,21/11/2019,Walmart,not know wprl favor not go valley station walmart many rude emoloyee
7149,172534,Desiree Bryan,21/11/2019,Walmart,awesome love save money shop online walmart online tell everyone use
7150,172535,Verna Olson,21/11/2019,Walmart,spend alot money people not send item commit fraud
7151,172536,Heath Adler,21/11/2019,Walmart,order suppose take day get
7152,172537,Heath Adler,21/11/2019,Walmart,nope no order store
7153,172538,Heath Adler,21/11/2019,Walmart,get email state problem
7154,172541,Heath Adler,21/11/2019,Walmart,no info
7155,172542,Heath Adler,21/11/2019,Walmart,get customer service put hold chat
7156,172545,Heath Adler,21/11/2019,Walmart,just tell miss information try back tomorrow
7157,172546,Heath Adler,21/11/2019,Walmart,save time money go amazon
7158,172678,Trendy,21/11/2019,Walmart,jury guy
7159,172679,Trendy,21/11/2019,Walmart,delivery one arrive time arrive damaged unusable
7160,172680,Trendy,21/11/2019,Walmart,still leave house leave send back
7161,172681,Jonathan Bennett,21/11/2019,Walmart,waste time order walmart
7162,172682,Jonathan Bennett,21/11/2019,Walmart,com
7163,172683,Jonathan Bennett,21/11/2019,Walmart,order time tv
7164,172684,Jonathan Bennett,21/11/2019,Walmart,suppose arrive tomorrow send cancellation notice last night pm first order
7165,172685,Jonathan Bennett,21/11/2019,Walmart,thank walmart
7166,172687,Jonathan Bennett,21/11/2019,Walmart,take day cancel
7167,172688,Jonathan Bennett,21/11/2019,Walmart,tell payment processing problem already speak loser bank chase make sure charge go
7168,172691,Jonathan Bennett,21/11/2019,Walmart,nope not wal mart
7169,172692,Jonathan Bennett,21/11/2019,Walmart,com
7170,172693,Jonathan Bennett,21/11/2019,Walmart,place order confirm card chase loser bank
7171,172694,Jonathan Bennett,21/11/2019,Walmart,charge would go chase send fraud notice email follow first order
7172,172695,Jonathan Bennett,21/11/2019,Walmart,walmart chase give
7173,172696,Jonathan Bennett,21/11/2019,Walmart,win use chase credit anymore
7174,172697,Jonathan Bennett,21/11/2019,Walmart,wal mart bad
7175,172698,Jonathan Bennett,21/11/2019,Walmart,perfect credit joke
7176,172699,Jonathan Bennett,21/11/2019,Walmart,chase every time leave town cut credit card
7177,172700,Jonathan Bennett,21/11/2019,Walmart,wal mart even speak customer service just get tired waste time incompetent wal mart win process order horrible non existent customer service philippine
7178,172701,Jonathan Bennett,21/11/2019,Walmart,useless
7179,172702,Jonathan Bennett,21/11/2019,Walmart,would just use another card
7180,172703,Jonathan Bennett,21/11/2019,Walmart,make almost impossible log order
7181,172704,Jonathan Bennett,21/11/2019,Walmart,never mind wal mart amazon just get sale website payment processing least bit competent customer service
7182,172705,Jonathan Bennett,21/11/2019,Walmart,alas neither worth waste time experience
7183,172706,Jonathan Bennett,21/11/2019,Walmart,show wal mart arkansa
7184,172708,Jewel,21/11/2019,Walmart,great place great people reconsider diffused fragrance
7185,172709,Jewel,21/11/2019,Walmart,chemical make fragrance
7186,172710,Jewel,21/11/2019,Walmart,bad people bad pet
7187,172711,Jewel,21/11/2019,Walmart,inhale chemical clothe product unacceptable
7188,172712,Jewel,21/11/2019,Walmart,see pub med article indoor air quality scented product emit bouquet voc
7189,172713,Jewel,21/11/2019,Walmart,fragrance product risk people profit
7190,172714,Tyler Forest,21/11/2019,Walmart,two employee store valley station quite rude try ask sell pillsbury sugar cookies name bobby sue tiffany simply ask sell retort sassy not know maybe check online
7191,172715,Tyler Forest,21/11/2019,Walmart,not know wprl favor not go valley station walmart many rude emoloyee
7192,172716,Desiree Bryan,21/11/2019,Walmart,awesome love save money shop online walmart online tell everyone use
7193,172717,Verna Olson,21/11/2019,Walmart,spend alot money people not send item commit fraud
7194,172718,Heath Adler,21/11/2019,Walmart,order suppose take day get
7195,172719,Heath Adler,21/11/2019,Walmart,nope no order store
7196,172720,Heath Adler,21/11/2019,Walmart,get email state problem
7197,172723,Heath Adler,21/11/2019,Walmart,no info
7198,172724,Heath Adler,21/11/2019,Walmart,get customer service put hold chat
7199,172727,Heath Adler,21/11/2019,Walmart,just tell miss information try back tomorrow
7200,172728,Heath Adler,21/11/2019,Walmart,save time money go amazon
7201,172860,Trendy,21/11/2019,Walmart,jury guy
7202,172861,Trendy,21/11/2019,Walmart,delivery one arrive time arrive damaged unusable
7203,172862,Trendy,21/11/2019,Walmart,still leave house leave send back
7204,172863,Jonathan Bennett,21/11/2019,Walmart,waste time order walmart
7205,172864,Jonathan Bennett,21/11/2019,Walmart,com
7206,172865,Jonathan Bennett,21/11/2019,Walmart,order time tv
7207,172866,Jonathan Bennett,21/11/2019,Walmart,suppose arrive tomorrow send cancellation notice last night pm first order
7208,172867,Jonathan Bennett,21/11/2019,Walmart,thank walmart
7209,172869,Jonathan Bennett,21/11/2019,Walmart,take day cancel
7210,172870,Jonathan Bennett,21/11/2019,Walmart,tell payment processing problem already speak loser bank chase make sure charge go
7211,172873,Jonathan Bennett,21/11/2019,Walmart,nope not wal mart
7212,172874,Jonathan Bennett,21/11/2019,Walmart,com
7213,172875,Jonathan Bennett,21/11/2019,Walmart,place order confirm card chase loser bank
7214,172876,Jonathan Bennett,21/11/2019,Walmart,charge would go chase send fraud notice email follow first order
7215,172877,Jonathan Bennett,21/11/2019,Walmart,walmart chase give
7216,172878,Jonathan Bennett,21/11/2019,Walmart,win use chase credit anymore
7217,172879,Jonathan Bennett,21/11/2019,Walmart,wal mart bad
7218,172880,Jonathan Bennett,21/11/2019,Walmart,perfect credit joke
7219,172881,Jonathan Bennett,21/11/2019,Walmart,chase every time leave town cut credit card
7220,172882,Jonathan Bennett,21/11/2019,Walmart,wal mart even speak customer service just get tired waste time incompetent wal mart win process order horrible non existent customer service philippine
7221,172883,Jonathan Bennett,21/11/2019,Walmart,useless
7222,172884,Jonathan Bennett,21/11/2019,Walmart,would just use another card
7223,172885,Jonathan Bennett,21/11/2019,Walmart,make almost impossible log order
7224,172886,Jonathan Bennett,21/11/2019,Walmart,never mind wal mart amazon just get sale website payment processing least bit competent customer service
7225,172887,Jonathan Bennett,21/11/2019,Walmart,alas neither worth waste time experience
7226,172888,Jonathan Bennett,21/11/2019,Walmart,show wal mart arkansa
7227,172890,Jewel,21/11/2019,Walmart,great place great people reconsider diffused fragrance
7228,172891,Jewel,21/11/2019,Walmart,chemical make fragrance
