level_0,index,Name,Time,Store,Comment
4512,42327,Amy,20/09/2021,Walmart,"I have to click pick-up as a filter with every single item search, make sure you dont type-o because you will have to again click pick-up as a filter. some items state pick-up or delivery but get placed in delivery anyways and will be shipped weeks later when its in the store sitting on the shelf and could be placed in my pick-up order. couldn't find specific items even when the brand name and description is typed in search but find it available to order in the ""forgot any items"" page during checkout. Cant find previously bought items listed or shown first, have to re navigate old orders to check previously bought items, my lists contain stuff ive bought from walmart.com mixed with store items which is not helpful. I hate this new website app"
4513,42328,Melanie Hitch,20/09/2021,Walmart,"Why would you change your app, you already took away Walmart rewards. Plus you donâ€™t have sales and everything is cheaper at Aldis and target. Only reason I paid extra on items was for the Convenience."
4514,47005,Yaron,21/09/2018,Walmart,I just love walmart and more walmart.com. no shipping cost at many items. Arrival within 2 days. I just love their great prices
4515,47006,Maria Meislohn,21/09/2018,Walmart,"Shout out to excellent service at the Walmart Automotive Center on Hardin Blvd in McKinney, TX. To Theresa & Charlie for their caring, honest help with my battery information. Please give them a thousand thank you on my behalf!"
4516,46504,Ralph Carlson Jr,21/09/2019,Walmart,"always have fast delivery for me, never had an issue with them"
4517,46505,Diana Fuentes,21/09/2019,Walmart,Order # 7535191938714. I called (800) Walmart about an order and I spoke to JEREMY. He was rude and condescending. I was wanting to speak to a Manager and he would not transfer me. He talked over my voice and did not allow me to speak. I am 52 years old. No one treats or speaks to me in that manner. Please pull the call.. It was around 11:30am. I stopped shopping at Walmart due to the unprofessional people that work there. I will be going back to Kroger. JEREMY has no clue what CUSTOMER SERVICE IS. Horrible experience!
4518,46506,Richard Smith,21/09/2019,Walmart,"What a joke.. Product arrived in completely broken box and order was incomplete. The best part!! Look up return policy and procedure and itâ€™s got 12 steps, including securely packaging for returnðŸ˜‚ No wonder Amazon is kicking you Arkansas hillbillies a?&! No more orders from me."
4519,44517,Gerry Mertens Fisher,21/09/2020,Walmart,"How can a store be out of plastic and paper bags? Warrenton, Mo Walmart was. Also, did not wipe carts."
4520,44518,trace Callahan,21/09/2020,Walmart,"Walmart brick and Mortor is not walmart.com. I ordered a wood queen platform bed $200. Delivered today was a $25 queen metal frame. I called to return so I can get my bed. Just to hear that I can return for a refund, but the reorder is up to me. I told the guy it will be the last time I order from .com as this is the 3rd time they have screwed up my order. If they don't make this right, I will be removing this from my order list."
4521,44519,Cait,21/09/2020,Walmart,"While working at Walmart In the past it was horrible. Everyday there was not enough staff,the management did not do theyâ€™re job properly when it came to scheduling for each position. When working at Walmart you never moved your position. No one helps out, the management says they will help but donâ€™t. The hours are terrible and when I worked theyâ€™re as an employee I was used more then others and was never thanked for my work even when being by myself In a position."
4522,44520,Kerry C,21/09/2020,Walmart,"Last time I will use Wal-Mart's website. They cannot, apparently, resolve the issues of delivering on time. Given so many chances, I once again had a guaranteed delivery day and, nope, it's not happening. Covid is no longer an excuse, as most other websites are back on track for months. Done with this organization, that wants you in their stores, not online. That's one way you get the virus, by visiting money grubbing places like Wal-Mart. I stopped physically shopping there years ago because of bad, rude, employees. They never fixed that either!"
4523,36179,QwertyJB,21/09/2018,Amazon Go,Cool for the experience - food overpriced Quick and easy and a little bewildering.  Food offerings are good and plentiful.  Dangerously easy to spend and very quick to do so!
